"","state","statefp","county","countyfp","year","month","trap_type","num_collection_events","num_sites","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus","GEOID"
"319","California","06","Fresno","019",2016,8,"GRAV",359,200,359,58,0,33,0,"06019"
"320","California","06","Fresno","019",2016,9,"BGS",286,92,311,3052,0,238,0,"06019"
"321","California","06","Fresno","019",2016,9,"CO2",331,190,331,190,0,42,0,"06019"
"322","California","06","Fresno","019",2016,9,"GAT",129,29,418,576,0,38,0,"06019"
"323","California","06","Fresno","019",2016,9,"GRAV",242,149,242,133,0,47,0,"06019"
"324","California","06","Fresno","019",2016,10,"BGS",283,73,295,1335,0,173,0,"06019"
"325","California","06","Fresno","019",2016,10,"CO2",361,174,361,94,0,31,0,"06019"
"326","California","06","Fresno","019",2016,10,"GAT",146,48,705,381,0,38,0,"06019"
"327","California","06","Fresno","019",2016,10,"GRAV",205,116,205,36,0,11,0,"06019"
"328","California","06","Fresno","019",2016,11,"BGS",188,52,188,355,0,68,0,"06019"
"329","California","06","Fresno","019",2016,11,"CO2",33,26,33,22,0,4,0,"06019"
"330","California","06","Fresno","019",2016,11,"GAT",140,31,991,64,0,34,0,"06019"
"331","California","06","Fresno","019",2016,11,"GRAV",11,10,11,1,0,1,0,"06019"
"332","California","06","Fresno","019",2016,12,"BGS",99,36,99,2,0,2,0,"06019"
"333","California","06","Fresno","019",2016,12,"CO2",1,1,1,0,0,0,0,"06019"
"334","California","06","Fresno","019",2016,12,"GAT",79,25,567,3,0,3,0,"06019"
"335","California","06","Fresno","019",2016,12,"GRAV",2,2,2,0,0,0,0,"06019"
"336","California","06","Fresno","019",2017,2,"BGS",4,4,4,0,0,0,0,"06019"
"337","California","06","Fresno","019",2017,2,"CO2",4,3,4,0,0,0,0,"06019"
"338","California","06","Fresno","019",2017,3,"BGS",38,35,38,1,0,1,0,"06019"
"339","California","06","Fresno","019",2017,3,"CO2",91,68,91,0,0,0,0,"06019"
"340","California","06","Fresno","019",2017,3,"GRAV",73,60,73,0,0,0,0,"06019"
"341","California","06","Fresno","019",2017,4,"BGS",29,23,29,15,0,2,0,"06019"
"342","California","06","Fresno","019",2017,4,"CO2",219,109,219,1,0,1,0,"06019"
"343","California","06","Fresno","019",2017,4,"GAT",3,1,12,0,0,0,0,"06019"
"344","California","06","Fresno","019",2017,4,"GRAV",169,82,169,0,0,0,0,"06019"
"345","California","06","Fresno","019",2017,5,"BGS",174,68,174,134,0,50,0,"06019"
"346","California","06","Fresno","019",2017,5,"CO2",386,164,386,6,0,4,0,"06019"
"347","California","06","Fresno","019",2017,5,"GAT",49,19,250,0,0,0,0,"06019"
"348","California","06","Fresno","019",2017,5,"GRAV",279,140,279,0,0,0,0,"06019"
"349","California","06","Fresno","019",2017,6,"BGS",295,122,295,1255,0,161,0,"06019"
"350","California","06","Fresno","019",2017,6,"CO2",447,231,447,106,0,23,0,"06019"
"351","California","06","Fresno","019",2017,6,"GAT",129,19,750,1,0,1,0,"06019"
"352","California","06","Fresno","019",2017,6,"GRAV",305,176,305,61,0,27,0,"06019"
"353","California","06","Fresno","019",2017,7,"BGS",310,169,310,2503,0,211,0,"06019"
"354","California","06","Fresno","019",2017,7,"CO2",444,266,444,384,0,76,0,"06019"
"355","California","06","Fresno","019",2017,7,"GAT",106,24,649,2,0,2,0,"06019"
"356","California","06","Fresno","019",2017,7,"GRAV",332,195,332,196,0,68,0,"06019"
"357","California","06","Fresno","019",2017,8,"BGS",554,212,576,4000,0,287,0,"06019"
"358","California","06","Fresno","019",2017,8,"CO2",539,254,539,277,0,69,0,"06019"
"359","California","06","Fresno","019",2017,8,"GAT",144,24,882,74,0,20,0,"06019"
"360","California","06","Fresno","019",2017,8,"GRAV",393,190,393,192,0,58,0,"06019"
"361","California","06","Fresno","019",2017,9,"BGS",378,143,409,4272,0,235,0,"06019"
"362","California","06","Fresno","019",2017,9,"CO2",329,160,329,370,0,60,0,"06019"
"363","California","06","Fresno","019",2017,9,"GAT",113,23,695,55,0,22,0,"06019"
"364","California","06","Fresno","019",2017,9,"GRAV",243,125,243,115,0,28,0,"06019"
"365","California","06","Fresno","019",2017,10,"BGS",259,101,309,1106,0,127,0,"06019"
"366","California","06","Fresno","019",2017,10,"CO2",252,98,252,87,0,26,0,"06019"
"367","California","06","Fresno","019",2017,10,"GAT",116,20,770,28,0,15,0,"06019"
"368","California","06","Fresno","019",2017,10,"GRAV",185,65,185,22,0,10,0,"06019"
"369","California","06","Fresno","019",2017,11,"BGS",39,22,39,9,0,4,0,"06019"
"370","California","06","Fresno","019",2017,11,"CO2",1,1,1,0,0,0,0,"06019"
"371","California","06","Fresno","019",2017,11,"GAT",13,7,100,29,0,6,0,"06019"
"372","California","06","Fresno","019",2017,11,"GRAV",4,3,4,1,0,1,0,"06019"
"373","California","06","Fresno","019",2017,12,"BGS",5,5,5,0,0,0,0,"06019"
"374","California","06","Fresno","019",2017,12,"GAT",5,5,35,0,0,0,0,"06019"
"375","California","06","Fresno","019",2018,3,"BGS",56,30,56,0,0,0,0,"06019"
"376","California","06","Fresno","019",2018,3,"CO2",88,67,88,0,0,0,0,"06019"
"377","California","06","Fresno","019",2018,3,"GAT",17,17,29,0,0,0,0,"06019"
"378","California","06","Fresno","019",2018,3,"GRAV",12,10,12,0,0,0,0,"06019"
"379","California","06","Fresno","019",2018,4,"BGS",128,69,128,28,0,19,0,"06019"
"380","California","06","Fresno","019",2018,4,"CO2",239,85,239,7,0,6,0,"06019"
"381","California","06","Fresno","019",2018,4,"GAT",112,39,622,1,0,1,0,"06019"
"382","California","06","Fresno","019",2018,4,"GRAV",132,66,132,1,0,1,0,"06019"
"383","California","06","Fresno","019",2018,5,"BGS",246,135,246,210,0,70,0,"06019"
"384","California","06","Fresno","019",2018,5,"CO2",376,109,376,53,0,30,0,"06019"
"385","California","06","Fresno","019",2018,5,"GAT",116,33,332,5,0,5,0,"06019"
"386","California","06","Fresno","019",2018,5,"GRAV",287,117,287,12,0,9,0,"06019"
"387","California","06","Fresno","019",2018,6,"BGS",347,194,351,872,0,165,0,"06019"
"388","California","06","Fresno","019",2018,6,"CO2",439,199,439,70,0,32,0,"06019"
"389","California","06","Fresno","019",2018,6,"GAT",97,39,547,8,0,8,0,"06019"
"390","California","06","Fresno","019",2018,6,"GRAV",410,226,410,41,0,30,0,"06019"
"391","California","06","Fresno","019",2018,7,"BGS",330,170,333,2661,0,237,0,"06019"
"392","California","06","Fresno","019",2018,7,"CO2",385,128,385,253,0,76,0,"06019"
"393","California","06","Fresno","019",2018,7,"GAT",135,41,825,81,0,28,0,"06019"
"394","California","06","Fresno","019",2018,7,"GRAV",391,184,391,162,0,67,0,"06019"
"395","California","06","Fresno","019",2018,8,"BGS",288,167,290,3228,0,227,0,"06019"
"396","California","06","Fresno","019",2018,8,"CO2",416,152,428,352,0,75,0,"06019"
"397","California","06","Fresno","019",2018,8,"GAT",96,42,540,79,0,34,0,"06019"
"398","California","06","Fresno","019",2018,8,"GRAV",376,203,382,208,0,70,0,"06019"
"399","California","06","Fresno","019",2018,9,"BGS",181,101,181,1502,0,136,0,"06019"
"400","California","06","Fresno","019",2018,9,"CO2",281,123,281,155,0,50,0,"06019"
"401","California","06","Fresno","019",2018,9,"GAT",54,18,252,227,0,43,0,"06019"
"402","California","06","Fresno","019",2018,9,"GRAV",243,137,247,113,0,41,0,"06019"
"403","California","06","Fresno","019",2018,10,"BGS",183,94,184,2829,0,127,0,"06019"
"404","California","06","Fresno","019",2018,10,"CO2",258,102,276,208,0,51,0,"06019"
"405","California","06","Fresno","019",2018,10,"GAT",12,11,69,18,0,8,0,"06019"
"406","California","06","Fresno","019",2018,10,"GRAV",209,107,209,62,0,27,0,"06019"
"407","California","06","Fresno","019",2018,11,"BGS",24,10,24,100,0,12,0,"06019"
"408","California","06","Fresno","019",2018,11,"CO2",16,12,16,0,0,0,0,"06019"
"409","California","06","Fresno","019",2018,11,"GAT",5,5,5,1,0,1,0,"06019"
"410","California","06","Fresno","019",2018,11,"GRAV",9,7,9,3,0,3,0,"06019"
"411","California","06","Glenn","021",2013,4,"GRAV",3,1,21,0,0,0,0,"06021"
"412","California","06","Glenn","021",2013,5,"GRAV",4,1,29,0,0,0,0,"06021"
"413","California","06","Glenn","021",2013,6,"GRAV",4,1,27,0,0,0,0,"06021"
"414","California","06","Glenn","021",2013,7,"GRAV",5,1,35,0,0,0,0,"06021"
"415","California","06","Glenn","021",2013,8,"GRAV",4,1,28,0,0,0,0,"06021"
"416","California","06","Glenn","021",2013,9,"GRAV",5,1,35,0,0,0,0,"06021"
"417","California","06","Glenn","021",2013,10,"GRAV",4,1,26,0,0,0,0,"06021"
"418","California","06","Glenn","021",2013,11,"GRAV",1,1,7,0,0,0,0,"06021"
"419","California","06","Glenn","021",2014,4,"GRAV",3,1,21,0,0,0,0,"06021"
"420","California","06","Glenn","021",2014,5,"GRAV",4,1,29,0,0,0,0,"06021"
"421","California","06","Glenn","021",2014,6,"GRAV",5,1,34,0,0,0,0,"06021"
"422","California","06","Glenn","021",2014,7,"GRAV",4,1,28,0,0,0,0,"06021"
"423","California","06","Glenn","021",2014,8,"GRAV",5,1,35,0,0,0,0,"06021"
"424","California","06","Glenn","021",2014,9,"GRAV",4,1,28,0,0,0,0,"06021"
"425","California","06","Glenn","021",2014,10,"GRAV",4,1,28,0,0,0,0,"06021"
"426","California","06","Glenn","021",2014,11,"GRAV",1,1,7,0,0,0,0,"06021"
"427","California","06","Glenn","021",2015,4,"GRAV",3,1,21,0,0,0,0,"06021"
"428","California","06","Glenn","021",2015,5,"GRAV",3,1,22,0,0,0,0,"06021"
"429","California","06","Glenn","021",2015,6,"GRAV",5,1,34,0,0,0,0,"06021"
"430","California","06","Glenn","021",2015,7,"GRAV",5,1,35,0,0,0,0,"06021"
"431","California","06","Glenn","021",2015,8,"GRAV",5,1,35,0,0,0,0,"06021"
"432","California","06","Glenn","021",2015,9,"GRAV",4,1,28,0,0,0,0,"06021"
"433","California","06","Glenn","021",2015,10,"GRAV",4,1,28,0,0,0,0,"06021"
"434","California","06","Glenn","021",2015,11,"GRAV",2,1,14,0,0,0,0,"06021"
"435","California","06","Glenn","021",2016,4,"GRAV",2,1,14,0,0,0,0,"06021"
"436","California","06","Glenn","021",2016,5,"GRAV",5,1,36,0,0,0,0,"06021"
"437","California","06","Glenn","021",2016,6,"GRAV",4,1,27,0,0,0,0,"06021"
"438","California","06","Glenn","021",2016,7,"GRAV",3,1,21,0,0,0,0,"06021"
"439","California","06","Glenn","021",2016,8,"GRAV",5,1,35,0,0,0,0,"06021"
"440","California","06","Glenn","021",2016,9,"GRAV",4,1,28,0,0,0,0,"06021"
"441","California","06","Glenn","021",2016,10,"GRAV",5,1,35,0,0,0,0,"06021"
"442","California","06","Glenn","021",2016,11,"GRAV",1,1,7,0,0,0,0,"06021"
"443","California","06","Glenn","021",2017,4,"GRAV",3,1,21,0,0,0,0,"06021"
"444","California","06","Glenn","021",2017,5,"GRAV",4,1,28,0,0,0,0,"06021"
"445","California","06","Glenn","021",2017,6,"GRAV",4,1,28,0,0,0,0,"06021"
"446","California","06","Glenn","021",2017,7,"GRAV",5,1,35,0,0,0,0,"06021"
"447","California","06","Glenn","021",2017,8,"GRAV",4,1,28,0,0,0,0,"06021"
"448","California","06","Glenn","021",2017,9,"GRAV",4,1,28,0,0,0,0,"06021"
"449","California","06","Glenn","021",2017,10,"GRAV",4,1,28,0,0,0,0,"06021"
"450","California","06","Glenn","021",2017,11,"GRAV",1,1,7,0,0,0,0,"06021"
"451","California","06","Glenn","021",2018,4,"GRAV",4,1,28,0,0,0,0,"06021"
"452","California","06","Glenn","021",2018,5,"GRAV",3,1,21,0,0,0,0,"06021"
"453","California","06","Glenn","021",2018,6,"GRAV",4,1,28,0,0,0,0,"06021"
"454","California","06","Glenn","021",2018,7,"GRAV",5,1,35,0,0,0,0,"06021"
"455","California","06","Glenn","021",2018,8,"GRAV",4,1,28,0,0,0,0,"06021"
"456","California","06","Glenn","021",2018,9,"GRAV",4,1,28,0,0,0,0,"06021"
"457","California","06","Glenn","021",2018,10,"GRAV",5,1,35,0,0,0,0,"06021"
"458","California","06","Glenn","021",2018,11,"GRAV",1,1,7,0,0,0,0,"06021"
"459","California","06","Imperial","025",2016,7,"BGS",4,3,9,45,0,4,0,"06025"
"460","California","06","Imperial","025",2017,10,"BGS",103,20,200,721,0,76,0,"06025"
"461","California","06","Imperial","025",2017,10,"CO2",13,7,20,97,0,6,0,"06025"
"462","California","06","Imperial","025",2017,11,"BGS",219,20,471,1516,0,181,0,"06025"
"463","California","06","Imperial","025",2017,11,"CO2",2,1,2,0,0,0,0,"06025"
"464","California","06","Imperial","025",2017,12,"BGS",22,14,86,240,0,20,0,"06025"
"465","California","06","Imperial","025",2018,1,"BGS",74,18,310,196,0,30,0,"06025"
"466","California","06","Imperial","025",2018,2,"BGS",49,16,158,121,0,25,0,"06025"
"467","California","06","Imperial","025",2018,3,"BGS",69,15,193,52,0,19,0,"06025"
"468","California","06","Imperial","025",2018,4,"BGS",137,20,584,716,0,100,0,"06025"
"469","California","06","Imperial","025",2018,5,"BGS",155,19,415,454,0,83,0,"06025"
"470","California","06","Imperial","025",2018,6,"BGS",116,19,301,688,0,80,0,"06025"
"471","California","06","Imperial","025",2018,7,"BGS",135,19,408,736,0,119,0,"06025"
"472","California","06","Imperial","025",2018,8,"BGS",238,20,661,1784,0,179,0,"06025"
"473","California","06","Imperial","025",2018,8,"CO2",1,1,1,0,0,0,0,"06025"
"474","California","06","Imperial","025",2018,9,"BGS",163,20,445,1188,0,124,0,"06025"
"475","California","06","Imperial","025",2018,10,"BGS",263,19,676,1571,0,205,0,"06025"
"476","California","06","Imperial","025",2018,11,"BGS",30,18,96,144,0,23,0,"06025"
"477","California","06","Inyo","027",2013,4,"CO2",16,16,16,0,0,0,0,"06027"
"478","California","06","Inyo","027",2013,5,"CO2",27,18,27,0,0,0,0,"06027"
"479","California","06","Inyo","027",2013,6,"CO2",33,17,33,0,0,0,0,"06027"
"480","California","06","Inyo","027",2013,7,"CO2",32,18,32,0,0,0,0,"06027"
"481","California","06","Inyo","027",2013,8,"CO2",38,18,38,0,0,0,0,"06027"
"482","California","06","Inyo","027",2013,9,"CO2",33,18,33,0,0,0,0,"06027"
"483","California","06","Inyo","027",2014,5,"CO2",28,18,28,0,0,0,0,"06027"
"484","California","06","Inyo","027",2014,6,"CO2",34,18,34,0,0,0,0,"06027"
"485","California","06","Inyo","027",2014,7,"CO2",45,18,45,0,0,0,0,"06027"
"486","California","06","Inyo","027",2014,8,"CO2",34,18,34,0,0,0,0,"06027"
"487","California","06","Inyo","027",2014,9,"CO2",37,18,37,0,0,0,0,"06027"
"488","California","06","Inyo","027",2015,4,"CO2",18,18,18,0,0,0,0,"06027"
"489","California","06","Inyo","027",2015,5,"CO2",35,18,35,0,0,0,0,"06027"
"490","California","06","Inyo","027",2015,6,"CO2",45,18,45,0,0,0,0,"06027"
"491","California","06","Inyo","027",2015,7,"CO2",36,18,36,0,0,0,0,"06027"
"492","California","06","Inyo","027",2015,8,"CO2",28,18,28,0,0,0,0,"06027"
"493","California","06","Inyo","027",2015,9,"CO2",31,18,31,0,0,0,0,"06027"
"494","California","06","Inyo","027",2016,5,"CO2",21,14,21,0,0,0,0,"06027"
"495","California","06","Inyo","027",2016,6,"CO2",45,18,45,0,0,0,0,"06027"
"496","California","06","Inyo","027",2016,7,"CO2",36,18,36,0,0,0,0,"06027"
"497","California","06","Inyo","027",2016,8,"CO2",40,18,40,0,0,0,0,"06027"
"498","California","06","Inyo","027",2016,9,"CO2",7,7,7,0,0,0,0,"06027"
"499","California","06","Inyo","027",2017,5,"CO2",17,12,17,0,0,0,0,"06027"
"500","California","06","Inyo","027",2017,6,"CO2",33,19,33,0,0,0,0,"06027"
"501","California","06","Inyo","027",2017,7,"CO2",28,17,28,0,0,0,0,"06027"
"502","California","06","Inyo","027",2017,8,"CO2",33,17,33,0,0,0,0,"06027"
"503","California","06","Inyo","027",2017,9,"CO2",24,17,24,0,0,0,0,"06027"
"504","California","06","Inyo","027",2017,10,"CO2",6,6,6,0,0,0,0,"06027"
"505","California","06","Inyo","027",2018,5,"BGS",43,9,301,0,0,0,0,"06027"
"506","California","06","Inyo","027",2018,5,"CO2",46,18,46,0,0,0,0,"06027"
"507","California","06","Inyo","027",2018,6,"BGS",36,9,252,0,0,0,0,"06027"
"508","California","06","Inyo","027",2018,6,"CO2",36,18,36,0,0,0,0,"06027"
"509","California","06","Inyo","027",2018,7,"BGS",36,9,252,0,0,0,0,"06027"
"510","California","06","Inyo","027",2018,7,"CO2",41,19,41,0,0,0,0,"06027"
"511","California","06","Inyo","027",2018,8,"BGS",45,9,315,0,0,0,0,"06027"
"512","California","06","Inyo","027",2018,8,"CO2",35,18,35,0,0,0,0,"06027"
"513","California","06","Inyo","027",2018,9,"BGS",18,6,122,0,0,0,0,"06027"
"514","California","06","Inyo","027",2018,9,"CO2",33,18,33,0,0,0,0,"06027"
"515","California","06","Inyo","027",2018,10,"BGS",4,4,28,0,0,0,0,"06027"
"516","California","06","Inyo","027",2018,10,"CO2",10,10,10,0,0,0,0,"06027"
"517","California","06","Kern","029",2013,4,"CO2",288,92,288,0,0,0,0,"06029"
"518","California","06","Kern","029",2013,4,"GRAV",87,31,87,0,0,0,0,"06029"
"519","California","06","Kern","029",2013,5,"CO2",419,96,427,0,0,0,0,"06029"
"520","California","06","Kern","029",2013,5,"GRAV",146,37,150,0,0,0,0,"06029"
"521","California","06","Kern","029",2013,6,"CO2",357,94,375,0,0,0,0,"06029"
"522","California","06","Kern","029",2013,6,"GRAV",135,39,143,0,0,0,0,"06029"
"523","California","06","Kern","029",2013,7,"CO2",402,94,440,0,0,0,0,"06029"
"524","California","06","Kern","029",2013,7,"GRAV",176,48,196,0,0,0,0,"06029"
"525","California","06","Kern","029",2013,8,"CO2",412,99,444,0,0,0,0,"06029"
"526","California","06","Kern","029",2013,8,"GRAV",208,54,293,0,0,0,0,"06029"
"527","California","06","Kern","029",2013,9,"CO2",360,96,372,0,0,0,0,"06029"
"528","California","06","Kern","029",2013,9,"GRAV",191,52,291,0,0,0,0,"06029"
"529","California","06","Kern","029",2013,10,"CO2",419,92,419,0,0,0,0,"06029"
"530","California","06","Kern","029",2013,10,"GRAV",196,54,268,0,0,0,0,"06029"
"531","California","06","Kern","029",2013,11,"CO2",107,88,107,0,0,0,0,"06029"
"532","California","06","Kern","029",2013,11,"GRAV",44,38,56,0,0,0,0,"06029"
"533","California","06","Kern","029",2014,4,"CO2",217,91,217,0,0,0,0,"06029"
"534","California","06","Kern","029",2014,4,"GAT",62,20,424,0,0,0,0,"06029"
"535","California","06","Kern","029",2014,4,"GRAV",78,32,78,0,0,0,0,"06029"
"536","California","06","Kern","029",2014,5,"CO2",418,101,418,0,0,0,0,"06029"
"537","California","06","Kern","029",2014,5,"GAT",80,20,580,0,0,0,0,"06029"
"538","California","06","Kern","029",2014,5,"GRAV",177,49,177,0,0,0,0,"06029"
"539","California","06","Kern","029",2014,6,"CO2",377,104,377,0,0,0,0,"06029"
"540","California","06","Kern","029",2014,6,"GAT",99,32,693,0,0,0,0,"06029"
"541","California","06","Kern","029",2014,6,"GRAV",176,61,176,0,0,0,0,"06029"
"542","California","06","Kern","029",2014,7,"CO2",438,98,438,0,0,0,0,"06029"
"543","California","06","Kern","029",2014,7,"GAT",71,21,497,0,0,0,0,"06029"
"544","California","06","Kern","029",2014,7,"GRAV",203,55,203,0,0,0,0,"06029"
"545","California","06","Kern","029",2014,8,"BGS",1,1,3,1,0,1,0,"06029"
"546","California","06","Kern","029",2014,8,"CO2",383,97,383,0,0,0,0,"06029"
"547","California","06","Kern","029",2014,8,"GAT",25,14,175,1,0,1,0,"06029"
"548","California","06","Kern","029",2014,8,"GRAV",203,59,203,0,0,0,0,"06029"
"549","California","06","Kern","029",2014,9,"CO2",394,100,394,0,0,0,0,"06029"
"550","California","06","Kern","029",2014,9,"GAT",4,4,28,4,0,4,0,"06029"
"551","California","06","Kern","029",2014,9,"GRAV",187,54,187,0,0,0,0,"06029"
"552","California","06","Kern","029",2014,10,"CO2",438,99,438,0,0,0,0,"06029"
"553","California","06","Kern","029",2014,10,"GAT",3,2,21,3,0,3,0,"06029"
"554","California","06","Kern","029",2014,10,"GRAV",210,60,215,0,0,0,0,"06029"
"555","California","06","Kern","029",2014,11,"CO2",89,89,89,0,0,0,0,"06029"
"556","California","06","Kern","029",2014,11,"GRAV",33,33,33,0,0,0,0,"06029"
"557","California","06","Kern","029",2015,3,"GAT",18,6,81,0,0,0,0,"06029"
"558","California","06","Kern","029",2015,4,"CO2",268,92,268,0,0,0,0,"06029"
"559","California","06","Kern","029",2015,4,"GAT",79,14,411,0,0,0,0,"06029"
"560","California","06","Kern","029",2015,4,"GRAV",95,36,100,0,0,0,0,"06029"
"561","California","06","Kern","029",2015,5,"CO2",370,96,370,0,0,0,0,"06029"
