"","state","county","GEOID","year","month","ppt","tmean"
"109.7.8","California","Colusa","06011",2014,9,17.4580226025339,23.0587005561354
"109.7.9","California","Colusa","06011",2014,10,6.78225987507714,18.9659887572466
"109.7.10","California","Colusa","06011",2014,11,65.3331638702565,12.3012146572609
"109.7.11","California","Colusa","06011",2014,12,242.746893069165,10.1272034126486
"109.8","California","Colusa","06011",2015,1,3.51870057003646,10.1910451549595
"109.8.1","California","Colusa","06011",2015,2,78.4344633285609,13.0462712190919
"109.8.2","California","Colusa","06011",2015,3,4.89677967324769,15.2234745806893
"109.8.3","California","Colusa","06011",2015,4,36.8443502975722,15.5146327395897
"109.8.4","California","Colusa","06011",2015,5,5.11412428032165,18.1953229527015
"109.8.5","California","Colusa","06011",2015,6,0.527514124236538,24.8056904313254
"109.8.6","California","Colusa","06011",2015,7,3.02451976580219,25.3838882554049
"109.8.7","California","Colusa","06011",2015,8,0.323050847245475,24.3534700318245
"109.8.8","California","Colusa","06011",2015,9,4.47694917125259,22.613950249839
"109.8.9","California","Colusa","06011",2015,10,1.31740112399609,19.9957636547627
"109.8.10","California","Colusa","06011",2015,11,49.5270621412891,10.1794016132247
"109.8.11","California","Colusa","06011",2015,12,81.1586441966773,7.14043537506276
"109.9","California","Colusa","06011",2016,1,171.890960348528,8.41462751195929
"109.9.1","California","Colusa","06011",2016,2,19.0687005856616,12.1687972101115
"109.9.2","California","Colusa","06011",2016,3,156.928531409657,12.5195881444856
"109.9.3","California","Colusa","06011",2016,4,14.8011468682585,16.0470346623221
"109.9.4","California","Colusa","06011",2016,5,20.3862768324082,19.0692381616366
"109.9.5","California","Colusa","06011",2016,6,3.35332769536976,23.5243118092165
"109.9.6","California","Colusa","06011",2016,7,0,25.1817752277784
"109.9.7","California","Colusa","06011",2016,8,0,24.8521706317104
"109.9.8","California","Colusa","06011",2016,9,0.000316384185294984,22.3279502836324
"109.9.9","California","Colusa","06011",2016,10,59.943135644083,16.1213172034355
"109.9.10","California","Colusa","06011",2016,11,65.1264746498927,12.0905768561498
"109.9.11","California","Colusa","06011",2016,12,91.1065029639982,7.04262180786348
"109.10","California","Colusa","06011",2017,1,271.091497733768,7.20420369859469
"109.10.1","California","Colusa","06011",2017,2,215.759463811325,10.0135032855353
"109.10.2","California","Colusa","06011",2017,3,59.9902823065634,12.5839327917261
"109.10.3","California","Colusa","06011",2017,4,60.3147740337135,13.5522096736283
"109.10.4","California","Colusa","06011",2017,5,1.36685876051585,19.8419670708435
"109.10.5","California","Colusa","06011",2017,6,8.1270621684985,23.7808260028645
"109.10.6","California","Colusa","06011",2017,7,0,26.5541989277985
"109.10.7","California","Colusa","06011",2017,8,0.421056494811986,26.6154249266716
"109.10.8","California","Colusa","06011",2017,9,0.538000001810165,23.1944418061251
"109.10.9","California","Colusa","06011",2017,10,5.32469490355691,17.9550969560268
"109.10.10","California","Colusa","06011",2017,11,67.4005592475503,11.5173508609082
"109.10.11","California","Colusa","06011",2017,12,0.898785311783964,9.2341247440058
"109.11","California","Colusa","06011",2018,1,101.759593079993,9.36003431088507
"109.11.1","California","Colusa","06011",2018,2,4.00294351395177,10.2845937047301
"109.11.2","California","Colusa","06011",2018,3,96.314627027781,10.1749383268383
"109.11.3","California","Colusa","06011",2018,4,61.6020282163458,14.449017643255
"109.11.4","California","Colusa","06011",2018,5,4.60009039727982,19.0830800977804
"109.11.5","California","Colusa","06011",2018,6,0.000587570633591905,22.8777864693248
"109.11.6","California","Colusa","06011",2018,7,0,27.0911820945093
"109.11.7","California","Colusa","06011",2018,8,0,23.9535265346031
"109.11.8","California","Colusa","06011",2018,9,0.0752711860136797,21.6343456526934
"109.11.9","California","Colusa","06011",2018,10,10.5210226188272,18.0258652153662
"109.11.10","California","Colusa","06011",2018,11,79.6597625387591,12.7238367856559
"109.11.11","California","Colusa","06011",2018,12,51.6440450377383,8.4113337217204
"121","California","Contra Costa","06013",2007,1,13.7024390096587,7.86792684182888
"121.12","California","Contra Costa","06013",2007,2,108.8728457195,10.4988617548128
"121.13","California","Contra Costa","06013",2007,3,9.89455286661784,13.9558129737048
"121.14","California","Contra Costa","06013",2007,4,30.0947967777407,14.5519918581335
"121.15","California","Contra Costa","06013",2007,5,7.74617885362084,17.4517885611309
"121.16","California","Contra Costa","06013",2007,6,0.00227642277391945,19.8419511221289
"121.17","California","Contra Costa","06013",2007,7,0.624065040845454,21.4768699242817
"121.18","California","Contra Costa","06013",2007,8,8.13008111909153e-05,21.8110569744575
"121.19","California","Contra Costa","06013",2007,9,2.29373983664786,19.5031706957313
"121.20","California","Contra Costa","06013",2007,10,35.8131707225873,15.771748031058
"121.21","California","Contra Costa","06013",2007,11,16.2771544675759,13.4231707410115
"121.22","California","Contra Costa","06013",2007,12,73.3183738894579,8.033292654084
"121.1","California","Contra Costa","06013",2008,1,182.415040427107,7.59581301464298
"121.1.1","California","Contra Costa","06013",2008,2,59.5304065642318,10.1354471764913
"121.1.2","California","Contra Costa","06013",2008,3,4.26479673191784,12.1759350009081
"121.1.3","California","Contra Costa","06013",2008,4,3.51235772399762,13.8078048985179
"121.1.4","California","Contra Costa","06013",2008,5,0.636260161433763,17.3298374346601
"121.1.5","California","Contra Costa","06013",2008,6,0.00544715427407404,20.4334145987906
"121.1.6","California","Contra Costa","06013",2008,7,0,21.6263008117676
"121.1.7","California","Contra Costa","06013",2008,8,0,22.2191055732045
"121.1.8","California","Contra Costa","06013",2008,9,0,20.95402429162
"121.1.9","California","Contra Costa","06013",2008,10,7.20211380477843,18.059999993177
"121.1.10","California","Contra Costa","06013",2008,11,53.9734144908626,14.0090650310361
"121.1.11","California","Contra Costa","06013",2008,12,56.2373172170748,7.74528456509598
"121.2","California","Contra Costa","06013",2009,1,31.5639023974659,9.51593495965973
"121.2.1","California","Contra Costa","06013",2009,2,153.66162599393,10.0600812803439
"121.2.2","California","Contra Costa","06013",2009,3,71.2460975491904,12.2982926329946
"121.2.3","California","Contra Costa","06013",2009,4,17.0146341401387,13.9889837358056
"121.2.4","California","Contra Costa","06013",2009,5,24.4194308800426,17.9724796109083
"121.2.5","California","Contra Costa","06013",2009,6,0.597235771562389,18.935975625263
"121.2.6","California","Contra Costa","06013",2009,7,0.018130081455882,21.422845545823
"121.2.7","California","Contra Costa","06013",2009,8,0.060650406314469,21.7806504567464
"121.2.8","California","Contra Costa","06013",2009,9,4.4602439000718,22.2240244237388
"121.2.9","California","Contra Costa","06013",2009,10,98.9312196126798,16.3864633358591
"121.2.10","California","Contra Costa","06013",2009,11,11.8647967741741,12.4614227729115
"121.2.11","California","Contra Costa","06013",2009,12,70.4186180548939,7.9089837578254
"121.3","California","Contra Costa","06013",2010,1,149.220406012806,9.02670732358607
"121.3.1","California","Contra Costa","06013",2010,2,68.2988616509166,11.0688211394519
"121.3.2","California","Contra Costa","06013",2010,3,51.866341412552,12.0946747849627
"121.3.3","California","Contra Costa","06013",2010,4,78.3320328627175,12.2722358160872
"121.3.4","California","Contra Costa","06013",2010,5,23.419186987528,14.6140243483753
"121.3.5","California","Contra Costa","06013",2010,6,0.119268293409207,19.3692275876921
"121.3.6","California","Contra Costa","06013",2010,7,0.00219512203844582,20.4738210662594
"121.3.7","California","Contra Costa","06013",2010,8,0.00991869910158277,19.7624796890631
"121.3.8","California","Contra Costa","06013",2010,9,0.163902439782775,20.901219592831
"121.3.9","California","Contra Costa","06013",2010,10,23.8519511276144,17.4515854440084
"121.3.10","California","Contra Costa","06013",2010,11,62.7531706647175,12.2627642406681
"121.3.11","California","Contra Costa","06013",2010,12,150.265284282405,10.0998780630468
"121.4","California","Contra Costa","06013",2011,1,30.8016260658822,8.53528457734643
"121.4.1","California","Contra Costa","06013",2011,2,109.661138177887,9.53951220008416
"121.4.2","California","Contra Costa","06013",2011,3,158.53138168459,11.1639837559646
"121.4.3","California","Contra Costa","06013",2011,4,8.85626017368906,13.323577237323
"121.4.4","California","Contra Costa","06013",2011,5,23.0524390926206,14.5943090314788
"121.4.5","California","Contra Costa","06013",2011,6,53.4569918004478,18.0546748076028
"121.4.6","California","Contra Costa","06013",2011,7,0.372195121930624,20.6942276218073
"121.4.7","California","Contra Costa","06013",2011,8,0.0969918702040019,20.8240650766264
"121.4.8","California","Contra Costa","06013",2011,9,0.150243902427515,21.9292684415492
"121.4.9","California","Contra Costa","06013",2011,10,26.8199999351812,17.6264633550877
"121.4.10","California","Contra Costa","06013",2011,11,30.3006504337962,11.3202032849071
"121.4.11","California","Contra Costa","06013",2011,12,3.03894308912076,8.82073169025948
"121.5","California","Contra Costa","06013",2012,1,66.3685366002525,9.67955288460584
"121.5.1","California","Contra Costa","06013",2012,2,24.2886991694691,10.917276428967
"121.5.2","California","Contra Costa","06013",2012,3,123.653577292838,11.2054877978999
"121.5.3","California","Contra Costa","06013",2012,4,79.2361788555859,14.255406488248
"121.5.4","California","Contra Costa","06013",2012,5,1.11008129773162,17.1226423542674
"121.5.5","California","Contra Costa","06013",2012,6,2.15471545467532,19.5783741028328
"121.5.6","California","Contra Costa","06013",2012,7,0.181463415575464,20.609471545956
"121.5.7","California","Contra Costa","06013",2012,8,0.0718699191977096,21.9543089517733
"121.5.8","California","Contra Costa","06013",2012,9,0.00130081303962847,19.9571138785137
"121.5.9","California","Contra Costa","06013",2012,10,23.4825202468934,17.8189836517582
"121.5.10","California","Contra Costa","06013",2012,11,99.9870733245601,13.3344308574025
"121.5.11","California","Contra Costa","06013",2012,12,164.149105289118,9.06195124959558
"121.6","California","Contra Costa","06013",2013,1,18.0252032086132,7.7084959541879
"121.6.1","California","Contra Costa","06013",2013,2,11.0426016396623,9.96166670419336
"121.6.2","California","Contra Costa","06013",2013,3,13.3460162558207,13.2802439201169
"121.6.3","California","Contra Costa","06013",2013,4,24.5221949864209,16.3494309681218
"121.6.4","California","Contra Costa","06013",2013,5,2.99056911221668,17.7225203320263
"121.6.5","California","Contra Costa","06013",2013,6,3.77333332368029,20.4942682933032
"121.6.6","California","Contra Costa","06013",2013,7,0,21.6594309457919
"121.6.7","California","Contra Costa","06013",2013,8,0.209918699749723,20.7068698541905
"121.6.8","California","Contra Costa","06013",2013,9,14.9491869996234,19.9007723273301
"121.6.9","California","Contra Costa","06013",2013,10,0.000406504071098033,16.7204063306979
"121.6.10","California","Contra Costa","06013",2013,11,33.5609755012078,13.2145121737224
"121.6.11","California","Contra Costa","06013",2013,12,12.5839838012447,8.48333337830334
"121.7","California","Contra Costa","06013",2014,1,3.15146341556456,11.8507723847056
"121.7.1","California","Contra Costa","06013",2014,2,123.18178831271,11.7415853903546
"121.7.2","California","Contra Costa","06013",2014,3,55.1368292366586,14.3311788589974
"121.7.3","California","Contra Costa","06013",2014,4,52.0429268193439,15.3314634648765
"121.7.4","California","Contra Costa","06013",2014,5,0.160162600847643,18.8393902507255
"121.7.5","California","Contra Costa","06013",2014,6,0.0298373986762471,20.3497153956716
"121.7.6","California","Contra Costa","06013",2014,7,0.148373983149243,22.4856098764311
"121.7.7","California","Contra Costa","06013",2014,8,0.493577234325855,21.6192682777963
"121.7.8","California","Contra Costa","06013",2014,9,8.43195121656588,21.2617884224992
"121.7.9","California","Contra Costa","06013",2014,10,5.96463413945422,19.4176828648017
"121.7.10","California","Contra Costa","06013",2014,11,40.4269915945162,13.9196747803107
"121.7.11","California","Contra Costa","06013",2014,12,250.854471966503,11.733821101305
"121.8","California","Contra Costa","06013",2015,1,0.0763414628288853,10.4692276280101
"121.8.1","California","Contra Costa","06013",2015,2,62.4694311870792,13.6025203456724
"121.8.2","California","Contra Costa","06013",2015,3,6.29300812977116,15.6193496735115
"121.8.3","California","Contra Costa","06013",2015,4,30.2697561698231,15.2165854074121
"121.8.4","California","Contra Costa","06013",2015,5,5.44861785791875,15.4518625367948
"121.8.5","California","Contra Costa","06013",2015,6,6.69040649693187,20.690456219805
"121.8.6","California","Contra Costa","06013",2015,7,0.489349596172087,21.9110172550853
"121.8.7","California","Contra Costa","06013",2015,8,0.256747966783682,21.9374969761546
"121.8.8","California","Contra Costa","06013",2015,9,0.581382107413639,21.672675900343
"121.8.9","California","Contra Costa","06013",2015,10,1.6639024426146,19.6954073867178
"121.8.10","California","Contra Costa","06013",2015,11,45.7446340545406,11.4838460596596
"121.8.11","California","Contra Costa","06013",2015,12,86.8905201733597,8.60369147323981
"121.9","California","Contra Costa","06013",2016,1,159.772520111828,9.7333663808621
"121.9.1","California","Contra Costa","06013",2016,2,22.8592683047783,12.677333932582
"121.9.2","California","Contra Costa","06013",2016,3,157.484390072706,13.2307648852589
"121.9.3","California","Contra Costa","06013",2016,4,39.8567723685164,15.545082038011
"121.9.4","California","Contra Costa","06013",2016,5,5.61784554497013,17.3330739416727
"121.9.5","California","Contra Costa","06013",2016,6,0.0181544717492127,20.9499034416385
"121.9.6","California","Contra Costa","06013",2016,7,0.0282764232535733,21.5748710012048
"121.9.7","California","Contra Costa","06013",2016,8,0.000560975625989883,20.7805864752793
"121.9.8","California","Contra Costa","06013",2016,9,0.00518699194403078,20.4094888020337
